lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
fr;fr_accouchement;Avac réussi...;chrislafee77;2012-11-11;2012-11-11;0;0;0;0;0;http://forum.aufeminin.com/forum/grosaccouchement/__f12341_grosaccouchement-Avac-reussi-amour.html
fr;fr_accouchement;J-25 et bébé toujours en siège. qui dans le même cas ?;dadidouda25;2012-10-31;2012-11-06;6;6;1;1;494;http://forum.aufeminin.com/forum/grosaccouchement/__f12333_grosaccouchement-J-25-et-bebe-toujours-en-siege-qui-dans-le-meme-cas.html
fr;fr_accouchement;Accouchement la vraie verité??????;fifield;2012-10-11;2012-10-11;0;0;8;15;798;http://forum.aufeminin.com/forum/grosaccouchement/__f12310_grosaccouchement-Accouchement-la-vraie-verite.html
fr;fr_accouchement;Césarienne sous ag suite déformation plateau vertébrale?;satine38120;2012-10-12;2012-10-12;0;0;0;0;0;http://forum.aufeminin.com/forum/grosaccouchement/__f12311_grosaccouchement-Cesarienne-sous-ag-suite-deformation-plateau-vertebrale.html
fr;fr_accouchement;Sage femme et gyneco pas d'accord sur la date d'accouchement;asta4422;2007-08-28;2007-08-31;3;3;7;8;507;http://forum.aufeminin.com/forum/grosaccouchement/__f6364_grosaccouchement-Sage-femme-et-gyneco-pas-d-accord-sur-la-date-d-accouchement.html
fr;fr_accouchement;Cesarienne en urgence.;emilie59710;2012-09-10;2012-09-17;7;7;5;5;1184;http://forum.aufeminin.com/forum/grosaccouchement/__f12275_grosaccouchement-Cesarienne-en-urgence.html
fr;fr_accouchement;Tisane a la sauge et framboisier   ca marche   vos avis svp;cali2529;2011-02-18;2011-02-18;0;0;5;6;531;http://forum.aufeminin.com/forum/grosaccouchement/__f11659_grosaccouchement-Tisane-a-la-sauge-et-framboisier-shock-ca-marche-vos-avis-svp.html
fr;fr_accouchement;Cesa programmée : rachi anesthésie, vos témoignages svp merci;kamaladevi;2012-09-19;2012-09-20;1;1;1;2;282;http://forum.aufeminin.com/forum/grosaccouchement/__f12286_grosaccouchement-Cesa-programmee-rachi-anesthesie-vos-temoignages-svp-merci.html
fr;fr_accouchement;Déclenchement de convenance ??;witchia85;2012-09-14;2012-09-14;0;0;5;7;1240;http://forum.aufeminin.com/forum/grosaccouchement/__f12281_grosaccouchement-Declenchement-de-convenance.html
fr;fr_accouchement;Bebé décédé suite au souffrance d'un long accouchement;maicgoi;2012-08-31;2012-09-04;4;4;8;11;692;http://forum.aufeminin.com/forum/grosaccouchement/__f12263_grosaccouchement-Bebe-decede-suite-au-souffrance-d-un-long-accouchement.html
fr;fr_accouchement;Ça s'approche;indydine;2012-08-29;2012-08-29;0;0;6;8;409;http://forum.aufeminin.com/forum/grosaccouchement/__f12260_grosaccouchement-ca-s-approche.html
fr;fr_accouchement;Dpa - 4 jours et.... rien !;shel228;2012-09-10;2012-09-11;1;1;1;1;954;http://forum.aufeminin.com/forum/grosaccouchement/__f12273_grosaccouchement-Dpa-4-jours-et-rien.html
fr;fr_accouchement;Avac;etoilefilante1016;2012-08-20;2012-08-29;9;9;2;3;368;http://forum.aufeminin.com/forum/grosaccouchement/__f12254_grosaccouchement-Avac.html
fr;fr_accouchement;Accoucher d un gros bb;babybaby08;2012-06-26;2012-06-27;1;1;9;12;223;http://forum.aufeminin.com/forum/grosaccouchement/__f12205_grosaccouchement-Accoucher-d-un-gros-bb.html
fr;fr_accouchement;Premier accouchement l'angoisse arrive;cptmacheta;2012-07-25;2012-07-26;1;1;6;16;889;http://forum.aufeminin.com/forum/grosaccouchement/__f12225_grosaccouchement-Premier-accouchement-l-angoisse-arrive-shock.html
fr;fr_accouchement;Bebe en siège - vme réussie!;jayflora;2012-08-09;2012-08-09;0;0;1;1;5834;http://forum.aufeminin.com/forum/grosaccouchement/__f12240_grosaccouchement-Bebe-en-siege-vme-reussie.html
fr;fr_accouchement;Pleine lune joue-t-elle sur accouchement?;ptitenoreille;2007-08-27;2007-08-28;1;1;18;23;192;http://forum.aufeminin.com/forum/grosaccouchement/__f6355_grosaccouchement-Pleine-lune-joue-t-elle-sur-accouchement.html
fr;fr_accouchement;Peut on demander à accoucher sous césarienne merci;poisson154;2005-12-01;2011-03-22;1937;1937;33;54;790;http://forum.aufeminin.com/forum/grosaccouchement/__f1966_grosaccouchement-Peut-on-demander-a-accoucher-sous-cesarienne-merci.html
fr;fr_accouchement;Col fermé : déclenchement impossible ? césarienne obligatoire ?;futuremaman801;2012-06-20;2012-07-02;12;12;5;8;543;http://forum.aufeminin.com/forum/grosaccouchement/__f12196_grosaccouchement-Col-ferme-declenchement-impossible-cesarienne-obligatoire.html
fr;fr_accouchement;Marcher pour accoucher plus vite;asma753;2012-05-14;2012-06-25;42;42;6;6;306;http://forum.aufeminin.com/forum/grosaccouchement/__f12155_grosaccouchement-Marcher-pour-accoucher-plus-vite.html
fr;fr_accouchement;retour précose à la maison;dadoudidou84;2012-04-06;2012-04-08;2;2;10;11;463;http://forum.aufeminin.com/forum/grosaccouchement/__f12120_grosaccouchement--retour-precose-a-la-maison.html
fr;fr_accouchement;Enceinte de bb2 seulement 6 mois apres accouchement par cesa !;mymy260791;2012-04-19;2012-04-23;4;4;3;4;258;http://forum.aufeminin.com/forum/grosaccouchement/__f12133_grosaccouchement-Enceinte-de-bb2-seulement-6-mois-apres-accouchement-par-cesa.html
fr;fr_accouchement;Peut on prevoir une cesarienne poru raison personelle;maprunelle10;2012-07-02;2012-07-02;0;0;2;2;426;http://forum.aufeminin.com/forum/grosaccouchement/__f12210_grosaccouchement-Peut-on-prevoir-une-cesarienne-poru-raison-personelle.html
fr;fr_accouchement;Declenchement;natsafjuillette;2012-06-24;2012-06-30;6;6;2;2;835;http://forum.aufeminin.com/forum/grosaccouchement/__f12203_grosaccouchement-Declenchement.html
fr;fr_accouchement;Présentiment date accouchement;belle2018;2012-05-17;2012-05-19;2;2;3;3;437;http://forum.aufeminin.com/forum/grosaccouchement/__f12158_grosaccouchement-Presentiment-date-accouchement.html
fr;fr_accouchement;Césarienne d'urgence;melamel69;2012-06-28;2012-06-28;0;0;0;0;0;http://forum.aufeminin.com/forum/grosaccouchement/__f12206_grosaccouchement-Cesarienne-d-urgence.html
fr;fr_accouchement;Retour de couche combien de temps ?;marie15658;2009-05-22;2009-05-29;7;7;4;5;367;http://forum.aufeminin.com/forum/grosaccouchement/__f10823_grosaccouchement-Retour-de-couche-combien-de-temps.html
fr;fr_accouchement;Que pensez vous des photographes a la maternite ?;timcha12;2012-04-24;2012-05-06;12;12;9;9;463;http://forum.aufeminin.com/forum/grosaccouchement/__f12136_grosaccouchement-Que-pensez-vous-des-photographes-a-la-maternite.html
fr;fr_accouchement;Déclenchement d'accouchement pour cause de bébé bien portant! comment ça se passe???;choupette140908;2012-05-16;2012-05-17;1;1;5;12;909;http://forum.aufeminin.com/forum/grosaccouchement/__f12156_grosaccouchement-Declenchement-d-accouchement-pour-cause-de-bebe-bien-portant-comment-ca-se-passe.html
fr;fr_accouchement;Qui a accouché à la clinique muette(paris 16)?;juneL;2005-06-02;2005-06-21;19;19;14;15;1699;http://forum.aufeminin.com/forum/grosaccouchement/__f1353_grosaccouchement-Qui-a-accouche-a-la-clinique-muette-paris-16.html
fr;fr_accouchement;"""femme, tu enfanteras dans la douleur !""";malo440;2012-06-11;2012-06-11;0;0;5;8;1058;http://forum.aufeminin.com/forum/grosaccouchement/__f12191_grosaccouchement--femme-tu-enfanteras-dans-la-douleur.html
fr;fr_accouchement;Accouchement paris conseils hôpitaux ou cliniques;parulinebleue;2005-06-08;2008-12-16;1287;1287;11;14;323;http://forum.aufeminin.com/forum/grosaccouchement/__f1387_grosaccouchement-Accouchement-paris-conseils-hopitaux-ou-cliniques.html
fr;fr_attendre_bebe;C'est quoi la proteinurie;chocoadddict;2013-06-10;2013-06-10;0;0;4;11;243;http://forum.aufeminin.com/forum/matern1/__f577046_matern1-C-est-quoi-la-proteinurie.html
fr;fr_attendre_bebe;Question surement bete mais besoin d'etre rassuré ...;jujurave;2013-06-09;2013-06-09;0;0;2;2;449;http://forum.aufeminin.com/forum/matern1/__f577013_matern1-Question-surement-bete-mais-besoin-d-etre-rassure.html
fr;fr_attendre_bebe;Placenta recouvrant ou praevia;nessouille34;2013-06-06;2013-06-06;0;0;0;0;0;http://forum.aufeminin.com/forum/matern1/__f576905_matern1-Placenta-recouvrant-ou-praevia.html
fr;fr_attendre_bebe;les bébés du soleil en route vers le bonheur;lalaoh;2013-03-28;2013-03-29;1;1;3;135;804;http://forum.aufeminin.com/forum/matern1/__f573622_matern1--cool-cool-les-bebes-du-soleil-en-route-vers-le-bonheur-saut.html
fr;fr_attendre_bebe;les futures mamans de mai /juin sont devenues maman...;mimidune;2013-05-29;2013-05-29;0;0;12;96;453;http://forum.aufeminin.com/forum/matern1/__f576525_matern1--pcgirl-les-futures-mamans-de-mai-juin-sont-devenues-maman-fete-fete.html
fr;fr_attendre_bebe;dpa vers le 20 juin  ya t-il dautre futur maman;babyjuin11;2013-05-25;2013-05-25;0;0;11;190;709;http://forum.aufeminin.com/forum/matern1/__f576364_matern1--bebe-dpa-vers-le-20-juin-bebe-ya-t-il-dautre-futur-maman.html
fr;fr_attendre_bebe;les septembrettes : en route pour le 2ième trimestre mes chéries;fleurpassion3;2013-03-19;2013-03-19;0;0;27;617;444;http://forum.aufeminin.com/forum/matern1/__f573219_matern1--super-les-septembrettes-en-route-pour-le-2ieme-trimestre-mes-cheries-amour.html
fr;fr_attendre_bebe;mamaoûtnettes2013 - fin 2ème/3ème trimestre -;mamaoutnettes2013;2013-05-16;2013-05-16;0;0;15;612;325;http://forum.aufeminin.com/forum/matern1/__f575932_matern1--bird-lover-bebe-mamaoutnettes2013-fin-2eme-3eme-trimestre-bebe-lover-bird.html
fr;fr_attendre_bebe;Pour les mamans d août qui n'ont pas de groupe! post 2;masema76;2013-04-29;2013-04-29;0;0;26;698;401;http://forum.aufeminin.com/forum/matern1/__f575142_matern1-Pour-les-mamans-d-aout-qui-n-ont-pas-de-groupe-post-2-mrgreen.html
fr;fr_attendre_bebe;Les mam's de juin se préparent pour la rencontre;futureprincesse;2013-03-11;2013-03-11;0;0;26;706;220;http://forum.aufeminin.com/forum/matern1/__f572868_matern1-Les-mam-s-de-juin-se-preparent-pour-la-rencontre-amour.html
fr;fr_attendre_bebe;bébé pour décembre;entre1toi2et3moi;2013-04-18;2013-04-18;0;0;49;1032;220;http://forum.aufeminin.com/forum/matern1/__f574591_matern1--bebe-bebe-pour-decembre-bebe.html
fr;fr_attendre_bebe;Le 1er trimestre des bébés flocons de fin d'année et début janvier (groupe complet);bbmoineau;2013-05-17;2013-05-17;0;0;16;170;581;http://forum.aufeminin.com/forum/matern1/__f576002_matern1-Le-1er-trimestre-des-bebes-flocons-de-fin-d-annee-et-debut-janvier-groupe-complet.html
fr;fr_attendre_bebe;Chocoadddict on se soutient... (groupe entre ouvert^^);lylasdu33500;2013-05-03;2013-05-05;2;2;4;222;414;http://forum.aufeminin.com/forum/matern1/__f575378_matern1-Chocoadddict-on-se-soutient-groupe-entre-ouvert.html
fr;fr_attendre_bebe;Futur bebes de fin janvier/ debut fevrier 2014;kakarine8;2013-05-24;2013-05-28;4;4;26;182;203;http://forum.aufeminin.com/forum/matern1/__f576314_matern1-Futur-bebes-de-fin-janvier-debut-fevrier-2014.html
fr;fr_attendre_bebe;On papote en attendant octobre (groupe complet);mumu191078;2013-05-22;2013-05-22;0;0;10;197;241;http://forum.aufeminin.com/forum/matern1/__f576236_matern1-On-papote-en-attendant-octobre-groupe-complet.html
fr;fr_attendre_bebe;les pimousses d'octobre entament leurs 2ème trimestres;choupi1209;2013-05-19;2013-05-19;0;0;8;120;254;http://forum.aufeminin.com/forum/matern1/__f576074_matern1--amour-les-pimousses-d-octobre-entament-leurs-2eme-trimestres-amour.html
fr;fr_attendre_bebe;Finalement il reste qui en dpa maxi 15 juin ?;crepegigi1;2013-05-26;2013-05-26;0;0;14;26;218;http://forum.aufeminin.com/forum/matern1/__f576411_matern1-Finalement-il-reste-qui-en-dpa-maxi-15-juin.html
fr;fr_attendre_bebe;Bébés de juillet 2013;lilie2487;2012-11-04;2012-11-05;1;1;129;2823;446;http://forum.aufeminin.com/forum/matern1/__f567348_matern1-Bebes-de-juillet-2013.html
fr;fr_attendre_bebe;Dpa 6 juin qui d'autre?;leoza;2013-03-31;2013-03-31;0;0;17;227;195;http://forum.aufeminin.com/forum/matern1/__f573745_matern1-Dpa-6-juin-qui-d-autre.html
fr;fr_attendre_bebe;Recit de mon accouchement...  un pavé a rallonge...;elsanemo1;2013-06-08;2013-06-08;0;0;14;15;405;http://forum.aufeminin.com/forum/matern1/__f576998_matern1-Recit-de-mon-accouchement-love-un-pave-a-rallonge-mrgreen.html
fr;fr_attendre_bebe;Qui, comme moi accouche en mai 2013 de bb1???;karo47300;2013-02-23;2013-02-24;1;1;36;1873;360;http://forum.aufeminin.com/forum/matern1/__f572230_matern1-Qui-comme-moi-accouche-en-mai-2013-de-bb1.html
fr;fr_attendre_bebe;"Les ""mai"" mounettes post tout neuf d'avril";july17102;2013-04-04;2013-04-04;0;0;18;269;318;http://forum.aufeminin.com/forum/matern1/__f573891_matern1-Les-mai-mounettes-post-tout-neuf-d-avril.html
fr;fr_attendre_bebe;{long} récit de mon accouchement;sacrilas;2011-06-12;2011-06-12;0;0;23;41;355;http://forum.aufeminin.com/forum/matern1/__f529321_matern1--long-recit-de-mon-accouchement.html
fr;fr_attendre_bebe;pour celles qui ont eu leur +++ en avril : on se suit ?;sushigirl007;2013-04-20;2013-04-20;0;0;21;152;394;http://forum.aufeminin.com/forum/matern1/__f574692_matern1--girl-bravo-pour-celles-qui-ont-eu-leur-en-avril-on-se-suit-bravo-girl.html
fr;fr_attendre_bebe;Help sur mon comportement;emma38a78;2013-05-22;2013-05-23;1;1;12;53;621;http://forum.aufeminin.com/forum/matern1/__f576228_matern1-Help-sur-mon-comportement.html
fr;fr_attendre_bebe;Qui attend un bébé pour octobre 2013?!;mayssah18;2013-03-14;2013-03-14;0;0;29;196;245;http://forum.aufeminin.com/forum/matern1/__f573019_matern1-Qui-attend-un-bebe-pour-octobre-2013.html
fr;fr_attendre_bebe;bb2 pour juin     (dernier post );oumshayan;2013-05-05;2013-05-05;0;0;10;215;705;http://forum.aufeminin.com/forum/matern1/__f575419_matern1--bebe-bebe-bb2-pour-juin-bebe-bebe-dernier-post.html
fr;fr_attendre_bebe;Recit de mon accouchement;nino2013;2013-06-08;2013-06-08;0;0;9;13;561;http://forum.aufeminin.com/forum/matern1/__f576980_matern1-Recit-de-mon-accouchement-mrgreen.html
fr;fr_attendre_bebe;Après les essais, on se suit pour la grossesse!!!!;lyly0808;2012-11-12;2012-11-12;0;0;9;74;1047;http://forum.aufeminin.com/forum/matern1/__f567652_matern1-Apres-les-essais-on-se-suit-pour-la-grossesse.html
fr;fr_attendre_bebe;Les mamans du printemps pouponnent leurs petits poissons (nouveau recap);shumok;2013-04-29;2013-04-29;0;0;7;44;516;http://forum.aufeminin.com/forum/matern1/__f575143_matern1-Les-mamans-du-printemps-pouponnent-leurs-petits-poissons-nouveau-recap.html
fr;fr_attendre_bebe;Future maman de juillet;mamanatousjuste19ans;2012-12-15;2012-12-20;5;5;9;185;233;http://forum.aufeminin.com/forum/matern1/__f569099_matern1-Future-maman-de-juillet-mrgreen-mrgreen.html
fr;fr_attendre_bebe;Bébé est arrivé!!;gwens59000;2013-06-05;2013-06-06;1;1;8;11;256;http://forum.aufeminin.com/forum/matern1/__f576876_matern1-Bebe-est-arrive.html
fr;fr_attendre_bebe;Novembre   les avrilettes couvent leurs oeufs de pâques        - groupe complet;stephnanie93;2012-11-02;2012-11-02;0;0;10;298;647;http://forum.aufeminin.com/forum/matern1/__f567254_matern1-Novembre-bird-les-avrilettes-couvent-leurs-oeufs-de-paques-bird-love-groupe-complet.html
fr;fr_attendre_bebe;les petits soleil d'avril attendent leur bebe;spooky08;2013-03-21;2013-03-21;0;0;19;623;402;http://forum.aufeminin.com/forum/matern1/__f573316_matern1--bebe-les-petits-soleil-d-avril-attendent-leur-bebe-lover.html
fr;fr_attendre_bebe;Qui pète un plomb avec moi ?;wocal;2013-05-16;2013-05-16;0;0;9;38;1247;http://forum.aufeminin.com/forum/matern1/__f575928_matern1-Qui-pete-un-plomb-avec-moi.html
fr;fr_attendre_bebe;Perdre son tablier apres césarienne;stephnanie93;2013-06-03;2013-06-04;1;1;3;11;421;http://forum.aufeminin.com/forum/matern1/__f576788_matern1-Perdre-son-tablier-apres-cesarienne.html
fr;fr_attendre_bebe;Séparation bb1 pendant séjour a la maternité pour bb2 :s;bima2011;2013-06-03;2013-06-03;0;0;10;45;605;http://forum.aufeminin.com/forum/matern1/__f576742_matern1-Separation-bb1-pendant-sejour-a-la-maternite-pour-bb2-s.html
fr;fr_attendre_bebe;Les petits bourgeons du printemps (groupe complet);neilia123;2013-01-14;2013-01-14;0;0;18;1038;319;http://forum.aufeminin.com/forum/matern1/__f570354_matern1-Les-petits-bourgeons-du-printemps-groupe-complet.html
fr;fr_attendre_bebe;Dernier trimestre pour les babies sun;casbombette3347;2013-03-16;2013-03-16;0;0;50;5509;237;http://forum.aufeminin.com/forum/matern1/__f573099_matern1-Dernier-trimestre-pour-les-babies-sun.html
fr;fr_attendre_bebe;Groupe complet! 6/6 en un mois! en route pour la suite des aventures : la grossesse;chatastique;2012-03-09;2012-03-09;0;0;6;961;531;http://forum.aufeminin.com/forum/matern1/__f552596_matern1-Groupe-complet-6-6-en-un-mois-en-route-pour-la-suite-des-aventures-la-grossesse.html
fr;fr_attendre_bebe;les marsiennes et leur bébés sont de retour;cocow2;2013-04-15;2013-04-16;1;1;14;221;558;http://forum.aufeminin.com/forum/matern1/__f574432_matern1--amour-les-marsiennes-et-leur-bebes-sont-de-retour-amour.html
fr;fr_attendre_bebe;Jusqu'à combien de sa bébé peut il se retourner?;jackharicotmagique;2013-05-28;2013-05-28;0;0;5;5;460;http://forum.aufeminin.com/forum/matern1/__f576460_matern1-Jusqu-a-combien-de-sa-bebe-peut-il-se-retourner.html
fr;fr_attendre_bebe;Echo 5 mois de grossesse découverte hernie;zas49;2013-06-03;2013-06-03;0;0;0;0;0;http://forum.aufeminin.com/forum/matern1/__f576753_matern1-Echo-5-mois-de-grossesse-decouverte-hernie.html
fr;fr_attendre_bebe;9ème mois : 2 petites questions;koco00;2013-05-30;2013-05-30;0;0;7;11;370;http://forum.aufeminin.com/forum/matern1/__f576604_matern1-9eme-mois-2-petites-questions.html
fr;fr_attendre_bebe;Celle qui vont accoucher pour juin 2013 ^^;maman27pourundeuxieme;2012-11-07;2012-11-10;3;3;7;44;373;http://forum.aufeminin.com/forum/matern1/__f567464_matern1-Celle-qui-vont-accoucher-pour-juin-2013.html
fr;fr_attendre_bebe;Bb3 pour le 14 juin 2013   , envie de parler et partager;tissione;2013-01-19;2013-01-20;1;1;20;2072;432;http://forum.aufeminin.com/forum/matern1/__f570640_matern1-Bb3-pour-le-14-juin-2013-amour-envie-de-parler-et-partager.html
fr;fr_attendre_bebe;Qui attend bébé pour avril 2013?!!;mars2007;2012-09-16;2012-09-18;2;2;124;4973;375;http://forum.aufeminin.com/forum/matern1/__f565007_matern1-Qui-attend-bebe-pour-avril-2013-bebe.html
fr;fr_attendre_bebe;Dpa entre le 16 et le 26/12...;clubmag;2012-11-12;2012-11-12;0;0;16;644;496;http://forum.aufeminin.com/forum/matern1/__f567640_matern1-Dpa-entre-le-16-et-le-26-12-bebe-star.html
fr;fr_attendre_bebe;et c'est parti pour le 6ème mois de grossesse !!;emilielucas32;2013-03-11;2013-03-13;2;2;10;407;606;http://forum.aufeminin.com/forum/matern1/__f572865_matern1--saut-et-c-est-parti-pour-le-6eme-mois-de-grossesse-run-bebe.html
fr;fr_attendre_bebe;Future maman 2013, on se soutiens !!;annabelle012;2013-01-08;2013-01-09;1;1;17;225;585;http://forum.aufeminin.com/forum/matern1/__f570056_matern1-Future-maman-2013-on-se-soutiens.html
fr;fr_attendre_bebe;l'aventure commence pour les novembrettes;zezette6911;2013-03-06;2013-03-06;0;0;25;272;403;http://forum.aufeminin.com/forum/matern1/__f572661_matern1--bebe-l-aventure-commence-pour-les-novembrettes-amour.html
fr;fr_attendre_bebe;Futures maman de janvier 2014;sjhd;2013-04-27;2013-04-28;1;1;28;131;294;http://forum.aufeminin.com/forum/matern1/__f575042_matern1-Futures-maman-de-janvier-2014.html
fr;fr_attendre_bebe;Compte a rebours.... allez a vos claviers!!;Princesscidya;2013-04-30;2013-04-30;0;0;38;363;174;http://forum.aufeminin.com/forum/matern1/__f575199_matern1-Compte-a-rebours-allez-a-vos-claviers-d-d.html
fr;fr_attendre_bebe;Quand est ce que bb s'est retourné;clemkrys;2013-06-01;2013-06-01;0;0;4;4;202;http://forum.aufeminin.com/forum/matern1/__f576673_matern1-Quand-est-ce-que-bb-s-est-retourne.html
fr;fr_attendre_bebe;Besoin de vos experiances;12et3soleil1;2013-05-31;2013-06-01;1;1;4;5;259;http://forum.aufeminin.com/forum/matern1/__f576649_matern1-Besoin-de-vos-experiances.html
