lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
fr;accouchement;Tisane a la sauge et framboisier   ca marche   vos avis svp;cali2529;18/02/11;18/02/11;0;1;5;7;531;http://forum.aufeminin.com/forum/grosaccouchement/__f11659_grosaccouchement-Tisane-a-la-sauge-et-framboisier-shock-ca-marche-vos-avis-svp.html
fr;accouchement;Cesa programm_e : rachi anesth_sie, vos t_moignages svp merci;kamaladevi;19/09/12;20/09/12;1;2;1;3;282;http://forum.aufeminin.com/forum/grosaccouchement/__f12286_grosaccouchement-Cesa-programmee-rachi-anesthesie-vos-temoignages-svp-merci.html
fr;accouchement;D_clenchement de convenance ??;witchia85;14/09/12;14/09/12;0;1;5;8;1240;http://forum.aufeminin.com/forum/grosaccouchement/__f12281_grosaccouchement-Declenchement-de-convenance.html
fr;accouchement;Beb_ d_c_d_ suite au souffrance d'un long accouchement;maicgoi;31/08/12;04/09/12;4;5;8;12;692;http://forum.aufeminin.com/forum/grosaccouchement/__f12263_grosaccouchement-Bebe-decede-suite-au-souffrance-d-un-long-accouchement.html
fr;accouchement;‚a s'approche;indydine;29/08/12;29/08/12;0;1;6;9;409;http://forum.aufeminin.com/forum/grosaccouchement/__f12260_grosaccouchement-ca-s-approche.html
fr;accouchement;Dpa - 4 jours et.... rien !;shel228;10/09/12;11/09/12;1;2;1;2;954;http://forum.aufeminin.com/forum/grosaccouchement/__f12273_grosaccouchement-Dpa-4-jours-et-rien.html
fr;accouchement;Avac;etoilefilante1016;20/08/12;29/08/12;9;10;2;4;368;http://forum.aufeminin.com/forum/grosaccouchement/__f12254_grosaccouchement-Avac.html
fr;accouchement;Accoucher d un gros bb;babybaby08;26/06/12;27/06/12;1;2;9;13;223;http://forum.aufeminin.com/forum/grosaccouchement/__f12205_grosaccouchement-Accoucher-d-un-gros-bb.html
fr;accouchement;Premier accouchement l'angoisse arrive;cptmacheta;25/07/12;26/07/12;1;2;6;17;889;http://forum.aufeminin.com/forum/grosaccouchement/__f12225_grosaccouchement-Premier-accouchement-l-angoisse-arrive-shock.html
fr;accouchement;Bebe en siège - vme r_ussie!;jayflora;09/08/12;09/08/12;0;1;1;2;5834;http://forum.aufeminin.com/forum/grosaccouchement/__f12240_grosaccouchement-Bebe-en-siege-vme-reussie.html
fr;accouchement;Pleine lune joue-t-elle sur accouchement?;ptitenoreille;27/08/07;28/08/07;1;2;18;24;192;http://forum.aufeminin.com/forum/grosaccouchement/__f6355_grosaccouchement-Pleine-lune-joue-t-elle-sur-accouchement.html
fr;accouchement;Peut on demander ˆ accoucher sous c_sarienne merci;poisson154;01/12/05;22/03/11;1937;1938;33;55;790;http://forum.aufeminin.com/forum/grosaccouchement/__f1966_grosaccouchement-Peut-on-demander-a-accoucher-sous-cesarienne-merci.html
fr;accouchement;Col ferm_ : d_clenchement impossible ? c_sarienne obligatoire ?;futuremaman801;20/06/12;02/07/12;12;13;5;9;543;http://forum.aufeminin.com/forum/grosaccouchement/__f12196_grosaccouchement-Col-ferme-declenchement-impossible-cesarienne-obligatoire.html
fr;accouchement;Marcher pour accoucher plus vite;asma753;14/05/12;25/06/12;42;43;6;7;306;http://forum.aufeminin.com/forum/grosaccouchement/__f12155_grosaccouchement-Marcher-pour-accoucher-plus-vite.html
fr;accouchement;retour pr_cose ˆ la maison;dadoudidou84;06/04/12;08/04/12;2;3;10;12;463;http://forum.aufeminin.com/forum/grosaccouchement/__f12120_grosaccouchement--retour-precose-a-la-maison.html
fr;accouchement;Enceinte de bb2 seulement 6 mois apres accouchement par cesa !;mymy260791;19/04/12;23/04/12;4;5;3;5;258;http://forum.aufeminin.com/forum/grosaccouchement/__f12133_grosaccouchement-Enceinte-de-bb2-seulement-6-mois-apres-accouchement-par-cesa.html
fr;accouchement;Peut on prevoir une cesarienne poru raison personelle;maprunelle10;02/07/12;02/07/12;0;1;2;3;426;http://forum.aufeminin.com/forum/grosaccouchement/__f12210_grosaccouchement-Peut-on-prevoir-une-cesarienne-poru-raison-personelle.html
fr;accouchement;Declenchement;natsafjuillette;24/06/12;30/06/12;6;7;2;3;835;http://forum.aufeminin.com/forum/grosaccouchement/__f12203_grosaccouchement-Declenchement.html
fr;accouchement;Pr_sentiment date accouchement;belle2018;17/05/12;19/05/12;2;3;3;4;437;http://forum.aufeminin.com/forum/grosaccouchement/__f12158_grosaccouchement-Presentiment-date-accouchement.html
fr;accouchement;C_sarienne d'urgence;melamel69;28/06/12;28/06/12;0;1;0;1;0;http://forum.aufeminin.com/forum/grosaccouchement/__f12206_grosaccouchement-Cesarienne-d-urgence.html
fr;accouchement;Retour de couche combien de temps ?;marie15658;22/05/09;29/05/09;7;8;4;6;367;http://forum.aufeminin.com/forum/grosaccouchement/__f10823_grosaccouchement-Retour-de-couche-combien-de-temps.html
fr;accouchement;Que pensez vous des photographes a la maternite ?;timcha12;24/04/12;06/05/12;12;13;9;10;463;http://forum.aufeminin.com/forum/grosaccouchement/__f12136_grosaccouchement-Que-pensez-vous-des-photographes-a-la-maternite.html
fr;accouchement;D_clenchement d'accouchement pour cause de b_b_ bien portant! comment ça se passe???;choupette140908;16/05/12;17/05/12;1;2;5;13;909;http://forum.aufeminin.com/forum/grosaccouchement/__f12156_grosaccouchement-Declenchement-d-accouchement-pour-cause-de-bebe-bien-portant-comment-ca-se-passe.html
fr;accouchement;Qui a accouch_ ˆ la clinique muette(paris 16)?;juneL;02/06/05;21/06/05;19;20;14;16;1699;http://forum.aufeminin.com/forum/grosaccouchement/__f1353_grosaccouchement-Qui-a-accouche-a-la-clinique-muette-paris-16.html
fr;accouchement;"""femme, tu enfanteras dans la douleur !""";malo440;11/06/12;11/06/12;0;1;5;9;1058;http://forum.aufeminin.com/forum/grosaccouchement/__f12191_grosaccouchement--femme-tu-enfanteras-dans-la-douleur.html
fr;accouchement;Accouchement paris conseils h™pitaux ou cliniques;parulinebleue;08/06/05;16/12/08;1287;1288;11;15;323;http://forum.aufeminin.com/forum/grosaccouchement/__f1387_grosaccouchement-Accouchement-paris-conseils-hopitaux-ou-cliniques.html
fr;attendre bebe;C'est quoi la proteinurie;chocoadddict;10/06/13;10/06/13;0;1;4;12;243;http://forum.aufeminin.com/forum/matern1/__f577046_matern1-C-est-quoi-la-proteinurie.html
fr;attendre bebe;Question surement bete mais besoin d'etre rassur_ ...;jujurave;09/06/13;09/06/13;0;1;2;3;449;http://forum.aufeminin.com/forum/matern1/__f577013_matern1-Question-surement-bete-mais-besoin-d-etre-rassure.html
fr;attendre bebe;Placenta recouvrant ou praevia;nessouille34;06/06/13;06/06/13;0;1;0;1;0;http://forum.aufeminin.com/forum/matern1/__f576905_matern1-Placenta-recouvrant-ou-praevia.html
fr;attendre bebe;les b_b_s du soleil en route vers le bonheur;lalaoh;28/03/13;29/03/13;1;2;3;136;804;http://forum.aufeminin.com/forum/matern1/__f573622_matern1--cool-cool-les-bebes-du-soleil-en-route-vers-le-bonheur-saut.html
fr;attendre bebe;les futures mamans de mai /juin sont devenues maman...;mimidune;29/05/13;29/05/13;0;1;12;97;453;http://forum.aufeminin.com/forum/matern1/__f576525_matern1--pcgirl-les-futures-mamans-de-mai-juin-sont-devenues-maman-fete-fete.html
fr;attendre bebe;dpa vers le 20 juin  ya t-il dautre futur maman;babyjuin11;25/05/13;25/05/13;0;1;11;191;709;http://forum.aufeminin.com/forum/matern1/__f576364_matern1--bebe-dpa-vers-le-20-juin-bebe-ya-t-il-dautre-futur-maman.html
fr;attendre bebe;les septembrettes : en route pour le 2ième trimestre mes ch_ries;fleurpassion3;19/03/13;19/03/13;0;1;27;618;444;http://forum.aufeminin.com/forum/matern1/__f573219_matern1--super-les-septembrettes-en-route-pour-le-2ieme-trimestre-mes-cheries-amour.html
fr;attendre bebe;mamao_tnettes2013 - fin 2ème/3ème trimestre -;mamaoutnettes2013;16/05/13;16/05/13;0;1;15;613;325;http://forum.aufeminin.com/forum/matern1/__f575932_matern1--bird-lover-bebe-mamaoutnettes2013-fin-2eme-3eme-trimestre-bebe-lover-bird.html
fr;attendre bebe;Pour les mamans d ao_t qui n'ont pas de groupe! post 2;masema76;29/04/13;29/04/13;0;1;26;699;401;http://forum.aufeminin.com/forum/matern1/__f575142_matern1-Pour-les-mamans-d-aout-qui-n-ont-pas-de-groupe-post-2-mrgreen.html
fr;attendre bebe;Les mam's de juin se pr_parent pour la rencontre;futureprincesse;11/03/13;11/03/13;0;1;26;707;220;http://forum.aufeminin.com/forum/matern1/__f572868_matern1-Les-mam-s-de-juin-se-preparent-pour-la-rencontre-amour.html
fr;attendre bebe;b_b_ pour d_cembre;entre1toi2et3moi;18/04/13;18/04/13;0;1;49;1033;220;http://forum.aufeminin.com/forum/matern1/__f574591_matern1--bebe-bebe-pour-decembre-bebe.html
fr;attendre bebe;Le 1er trimestre des b_b_s flocons de fin d'ann_e et d_but janvier (groupe complet);bbmoineau;17/05/13;17/05/13;0;1;16;171;581;http://forum.aufeminin.com/forum/matern1/__f576002_matern1-Le-1er-trimestre-des-bebes-flocons-de-fin-d-annee-et-debut-janvier-groupe-complet.html
fr;attendre bebe;Chocoadddict on se soutient... (groupe entre ouvert^^);lylasdu33500;03/05/13;05/05/13;2;3;4;223;414;http://forum.aufeminin.com/forum/matern1/__f575378_matern1-Chocoadddict-on-se-soutient-groupe-entre-ouvert.html
fr;attendre bebe;Futur bebes de fin janvier/ debut fevrier 2014;kakarine8;24/05/13;28/05/13;4;5;26;183;203;http://forum.aufeminin.com/forum/matern1/__f576314_matern1-Futur-bebes-de-fin-janvier-debut-fevrier-2014.html
fr;attendre bebe;On papote en attendant octobre (groupe complet);mumu191078;22/05/13;22/05/13;0;1;10;198;241;http://forum.aufeminin.com/forum/matern1/__f576236_matern1-On-papote-en-attendant-octobre-groupe-complet.html
fr;attendre bebe;les pimousses d'octobre entament leurs 2ème trimestres;choupi1209;19/05/13;19/05/13;0;1;8;121;254;http://forum.aufeminin.com/forum/matern1/__f576074_matern1--amour-les-pimousses-d-octobre-entament-leurs-2eme-trimestres-amour.html
fr;attendre bebe;Finalement il reste qui en dpa maxi 15 juin ?;crepegigi1;26/05/13;26/05/13;0;1;14;27;218;http://forum.aufeminin.com/forum/matern1/__f576411_matern1-Finalement-il-reste-qui-en-dpa-maxi-15-juin.html
fr;attendre bebe;B_b_s de juillet 2013;lilie2487;04/11/12;05/11/12;1;2;129;2824;446;http://forum.aufeminin.com/forum/matern1/__f567348_matern1-Bebes-de-juillet-2013.html
fr;attendre bebe;Dpa 6 juin qui d'autre?;leoza;31/03/13;31/03/13;0;1;17;228;195;http://forum.aufeminin.com/forum/matern1/__f573745_matern1-Dpa-6-juin-qui-d-autre.html
fr;attendre bebe;Recit de mon accouchement...  un pav_ a rallonge...;elsanemo1;08/06/13;08/06/13;0;1;14;16;405;http://forum.aufeminin.com/forum/matern1/__f576998_matern1-Recit-de-mon-accouchement-love-un-pave-a-rallonge-mrgreen.html
fr;attendre bebe;Qui, comme moi accouche en mai 2013 de bb1???;karo47300;23/02/13;24/02/13;1;2;36;1874;360;http://forum.aufeminin.com/forum/matern1/__f572230_matern1-Qui-comme-moi-accouche-en-mai-2013-de-bb1.html
fr;attendre bebe;"Les ""mai"" mounettes post tout neuf d'avril";july17102;04/04/13;04/04/13;0;1;18;270;318;http://forum.aufeminin.com/forum/matern1/__f573891_matern1-Les-mai-mounettes-post-tout-neuf-d-avril.html
fr;attendre bebe;{long} r_cit de mon accouchement;sacrilas;12/06/11;12/06/11;0;1;23;42;355;http://forum.aufeminin.com/forum/matern1/__f529321_matern1--long-recit-de-mon-accouchement.html
fr;attendre bebe;pour celles qui ont eu leur +++ en avril : on se suit ?;sushigirl007;20/04/13;20/04/13;0;1;21;153;394;http://forum.aufeminin.com/forum/matern1/__f574692_matern1--girl-bravo-pour-celles-qui-ont-eu-leur-en-avril-on-se-suit-bravo-girl.html
fr;attendre bebe;Help sur mon comportement;emma38a78;22/05/13;23/05/13;1;2;12;54;621;http://forum.aufeminin.com/forum/matern1/__f576228_matern1-Help-sur-mon-comportement.html
fr;attendre bebe;Qui attend un b_b_ pour octobre 2013?!;mayssah18;14/03/13;14/03/13;0;1;29;197;245;http://forum.aufeminin.com/forum/matern1/__f573019_matern1-Qui-attend-un-bebe-pour-octobre-2013.html
fr;attendre bebe;bb2 pour juin     (dernier post );oumshayan;05/05/13;05/05/13;0;1;10;216;705;http://forum.aufeminin.com/forum/matern1/__f575419_matern1--bebe-bebe-bb2-pour-juin-bebe-bebe-dernier-post.html
fr;attendre bebe;Recit de mon accouchement;nino2013;08/06/13;08/06/13;0;1;9;14;561;http://forum.aufeminin.com/forum/matern1/__f576980_matern1-Recit-de-mon-accouchement-mrgreen.html
fr;attendre bebe;Après les essais, on se suit pour la grossesse!!!!;lyly0808;12/11/12;12/11/12;0;1;9;75;1047;http://forum.aufeminin.com/forum/matern1/__f567652_matern1-Apres-les-essais-on-se-suit-pour-la-grossesse.html
fr;attendre bebe;Les mamans du printemps pouponnent leurs petits poissons (nouveau recap);shumok;29/04/13;29/04/13;0;1;7;45;516;http://forum.aufeminin.com/forum/matern1/__f575143_matern1-Les-mamans-du-printemps-pouponnent-leurs-petits-poissons-nouveau-recap.html
fr;attendre bebe;Future maman de juillet;mamanatousjuste19ans;15/12/12;20/12/12;5;6;9;186;233;http://forum.aufeminin.com/forum/matern1/__f569099_matern1-Future-maman-de-juillet-mrgreen-mrgreen.html
fr;attendre bebe;B_b_ est arriv_!!;gwens59000;05/06/13;06/06/13;1;2;8;12;256;http://forum.aufeminin.com/forum/matern1/__f576876_matern1-Bebe-est-arrive.html
fr;attendre bebe;Novembre   les avrilettes couvent leurs oeufs de p‰ques        - groupe complet;stephnanie93;02/11/12;02/11/12;0;1;10;299;647;http://forum.aufeminin.com/forum/matern1/__f567254_matern1-Novembre-bird-les-avrilettes-couvent-leurs-oeufs-de-paques-bird-love-groupe-complet.html
fr;attendre bebe;les petits soleil d'avril attendent leur bebe;spooky08;21/03/13;21/03/13;0;1;19;624;402;http://forum.aufeminin.com/forum/matern1/__f573316_matern1--bebe-les-petits-soleil-d-avril-attendent-leur-bebe-lover.html
fr;attendre bebe;Qui pète un plomb avec moi ?;wocal;16/05/13;16/05/13;0;1;9;39;1247;http://forum.aufeminin.com/forum/matern1/__f575928_matern1-Qui-pete-un-plomb-avec-moi.html
fr;attendre bebe;Perdre son tablier apres c_sarienne;stephnanie93;03/06/13;04/06/13;1;2;3;12;421;http://forum.aufeminin.com/forum/matern1/__f576788_matern1-Perdre-son-tablier-apres-cesarienne.html
fr;attendre bebe;S_paration bb1 pendant s_jour a la maternit_ pour bb2 :s;bima2011;03/06/13;03/06/13;0;1;10;46;605;http://forum.aufeminin.com/forum/matern1/__f576742_matern1-Separation-bb1-pendant-sejour-a-la-maternite-pour-bb2-s.html
fr;attendre bebe;Les petits bourgeons du printemps (groupe complet);neilia123;14/01/13;14/01/13;0;1;18;1039;319;http://forum.aufeminin.com/forum/matern1/__f570354_matern1-Les-petits-bourgeons-du-printemps-groupe-complet.html
fr;attendre bebe;Dernier trimestre pour les babies sun;casbombette3347;16/03/13;16/03/13;0;1;50;5510;237;http://forum.aufeminin.com/forum/matern1/__f573099_matern1-Dernier-trimestre-pour-les-babies-sun.html
fr;attendre bebe;Groupe complet! 6/6 en un mois! en route pour la suite des aventures : la grossesse;chatastique;09/03/12;09/03/12;0;1;6;962;531;http://forum.aufeminin.com/forum/matern1/__f552596_matern1-Groupe-complet-6-6-en-un-mois-en-route-pour-la-suite-des-aventures-la-grossesse.html
fr;attendre bebe;les marsiennes et leur b_b_s sont de retour;cocow2;15/04/13;16/04/13;1;2;14;222;558;http://forum.aufeminin.com/forum/matern1/__f574432_matern1--amour-les-marsiennes-et-leur-bebes-sont-de-retour-amour.html
fr;attendre bebe;Jusqu'ˆ combien de sa b_b_ peut il se retourner?;jackharicotmagique;28/05/13;28/05/13;0;1;5;6;460;http://forum.aufeminin.com/forum/matern1/__f576460_matern1-Jusqu-a-combien-de-sa-bebe-peut-il-se-retourner.html
fr;attendre bebe;Echo 5 mois de grossesse d_couverte hernie;zas49;03/06/13;03/06/13;0;1;0;1;0;http://forum.aufeminin.com/forum/matern1/__f576753_matern1-Echo-5-mois-de-grossesse-decouverte-hernie.html
fr;attendre bebe;9ème mois : 2 petites questions;koco00;30/05/13;30/05/13;0;1;7;12;370;http://forum.aufeminin.com/forum/matern1/__f576604_matern1-9eme-mois-2-petites-questions.html
fr;attendre bebe;Celle qui vont accoucher pour juin 2013 ^^;maman27pourundeuxieme;07/11/12;10/11/12;3;4;7;45;373;http://forum.aufeminin.com/forum/matern1/__f567464_matern1-Celle-qui-vont-accoucher-pour-juin-2013.html
fr;attendre bebe;Bb3 pour le 14 juin 2013   , envie de parler et partager;tissione;19/01/13;20/01/13;1;2;20;2073;432;http://forum.aufeminin.com/forum/matern1/__f570640_matern1-Bb3-pour-le-14-juin-2013-amour-envie-de-parler-et-partager.html
fr;attendre bebe;Qui attend b_b_ pour avril 2013?!!;mars2007;16/09/12;18/09/12;2;3;124;4974;375;http://forum.aufeminin.com/forum/matern1/__f565007_matern1-Qui-attend-bebe-pour-avril-2013-bebe.html
fr;attendre bebe;Dpa entre le 16 et le 26/12...;clubmag;12/11/12;12/11/12;0;1;16;645;496;http://forum.aufeminin.com/forum/matern1/__f567640_matern1-Dpa-entre-le-16-et-le-26-12-bebe-star.html
fr;attendre bebe;et c'est parti pour le 6ème mois de grossesse !!;emilielucas32;11/03/13;13/03/13;2;3;10;408;606;http://forum.aufeminin.com/forum/matern1/__f572865_matern1--saut-et-c-est-parti-pour-le-6eme-mois-de-grossesse-run-bebe.html
fr;attendre bebe;Future maman 2013, on se soutiens !!;annabelle012;08/01/13;09/01/13;1;2;17;226;585;http://forum.aufeminin.com/forum/matern1/__f570056_matern1-Future-maman-2013-on-se-soutiens.html
fr;attendre bebe;l'aventure commence pour les novembrettes;zezette6911;06/03/13;06/03/13;0;1;25;273;403;http://forum.aufeminin.com/forum/matern1/__f572661_matern1--bebe-l-aventure-commence-pour-les-novembrettes-amour.html
fr;attendre bebe;Futures maman de janvier 2014;sjhd;27/04/13;28/04/13;1;2;28;132;294;http://forum.aufeminin.com/forum/matern1/__f575042_matern1-Futures-maman-de-janvier-2014.html
fr;attendre bebe;Compte a rebours.... allez a vos claviers!!;Princesscidya;30/04/13;30/04/13;0;1;38;364;174;http://forum.aufeminin.com/forum/matern1/__f575199_matern1-Compte-a-rebours-allez-a-vos-claviers-d-d.html
fr;attendre bebe;Quand est ce que bb s'est retourn_;clemkrys;01/06/13;01/06/13;0;1;4;5;202;http://forum.aufeminin.com/forum/matern1/__f576673_matern1-Quand-est-ce-que-bb-s-est-retourne.html
fr;attendre bebe;Besoin de vos experiances;12et3soleil1;31/05/13;01/06/13;1;2;4;6;259;http://forum.aufeminin.com/forum/matern1/__f576649_matern1-Besoin-de-vos-experiances.html
fr;attendre bebe;Poids de votre b_b_ a la derniere _cho;bibi22311;30/05/13;30/05/13;0;1;8;11;183;http://forum.aufeminin.com/forum/matern1/__f576573_matern1-Poids-de-votre-bebe-a-la-derniere-echo.html
fr;attendre bebe;les bouts d'choux du nouvel an         :fete;nioukette974;24/09/12;24/09/12;0;1;15;1345;545;http://forum.aufeminin.com/forum/matern1/__f565433_matern1--fete-bebe-bebe-fete-les-bouts-d-choux-du-nouvel-an-fete-fete-bebe-fete-fete.html
fr;attendre bebe;32sa qui d'autre;negressjess;05/04/13;06/04/13;1;2;17;209;224;http://forum.aufeminin.com/forum/matern1/__f573964_matern1-32sa-qui-d-autre.html
fr;attendre bebe;nouveau post des futures mamans bavardes de mai/juin   - groupe ferm_;wimaya;13/02/13;13/02/13;0;1;24;1121;387;http://forum.aufeminin.com/forum/matern1/__f571802_matern1--pcgirl-nouveau-post-des-futures-mamans-bavardes-de-mai-juin-bebe-groupe-ferme.html
fr;attendre bebe;Hate de tester lacuponcture!!!;latchatcha06;29/05/13;29/05/13;0;1;2;4;420;http://forum.aufeminin.com/forum/matern1/__f576550_matern1-Hate-de-tester-lacuponcture.html
fr;attendre bebe;les piplettes & leurs brin(dille)s attaquent leurs dernier trimestre (groupe complet);flaviem2;17/01/13;17/01/13;0;1;7;615;745;http://forum.aufeminin.com/forum/matern1/__f570523_matern1--bird-les-piplettes-leurs-brin-dille-s-attaquent-leurs-dernier-trimestre-groupe-complet-bebe.html
fr;attendre bebe;Apres les deçeptions de mai vient le reconfort pour 2013 ));futurettemamounette;11/09/12;17/09/12;6;7;13;257;337;http://forum.aufeminin.com/forum/matern1/__f564756_matern1-Apres-les-deceptions-de-mai-vient-le-reconfort-pour-2013.html
